sampleId	species_name	species_initial	Experimental_condition	type	Line_origin	Research_Team	Set	latitude	longitude	altitude	continent	country_code	state_province_code	city	locale	collection_day	collection_month	collection_year	date	bio_rep	tech_rep	fruit_type	FR	RR
D_aff.wild.US-VT-Cam.1_7_2022.w.N.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	N	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600N/SHC_CH600N_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600N/SHC_CH600N_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.null.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.31583	-72.9025	804	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	null	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH800/SHC_CH800_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH800A/SHC_CH800A_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.A.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.31583	-72.9025	804	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	A	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH800A/SHC_CH800A_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH800D/SHC_CH800D_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.D.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.31583	-72.9025	804	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	D	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH800D/SHC_CH800D_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH800/SHC_CH800_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-IN-Bea.NA_NA_NA.iso.BEA16.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	39.76	-86.48	290	North_America	US	US-IN	Beasley_Orchard	US-IN-Bea	NA	NA	NA	NA_NA_NA	BEA16	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_BEA16/BL_BEA16_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_BEA16/BL_BEA16_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Chiapas-Chi.NA_NA_NA.iso.CH_1.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	16.7	-93.01	420	Central_America	Mexico	Chiapas	Chiapa_de_Corzo	Chiapas-Chi	NA	NA	NA	NA_NA_NA	CH_1	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_CH_1/BL_CH_1_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CH_1/BL_CH_1_2.fq.gz
D_mel.isofemale.Chiapas-Chi.NA_NA_NA.iso.CH_2.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	16.7	-93.01	420	Central_America	Mexico	Chiapas	Chiapa_de_Corzo	Chiapas-Chi	NA	NA	NA	NA_NA_NA	CH_2	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_CH_2/BL_CH_2_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CH_2/BL_CH_2_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Chiapas-Chi.NA_NA_NA.iso.CH_3.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	16.7	-93.01	420	Central_America	Mexico	Chiapas	Chiapa_de_Corzo	Chiapas-Chi	NA	NA	NA	NA_NA_NA	CH_3	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_CH_3/BL_CH_3_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CH_3/BL_CH_3_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Chiapas-Chi.NA_NA_NA.iso.CH_4.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	16.7	-93.01	420	Central_America	Mexico	Chiapas	Chiapa_de_Corzo	Chiapas-Chi	NA	NA	NA	NA_NA_NA	CH_4	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_CH_4/BL_CH_4_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_CH_4/BL_CH_4_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_unk.isofemale.US-FL-Cud.NA_NA_NA.iso.FLCK12.1	drosophila_unknown	unk	isofemale	iso	Species_stock_center	Lockwood	natural_set	24.67	-81.5	0	North_America	US	US-FL	Cudjoe_Key	US-FL-Cud	NA	NA	NA	NA_NA_NA	FLCK12	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_FLCK_12/BL_FLCK_12_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_FLCK_12/BL_FLCK_12_2.fq.gz
D_mel.isofemale.Herault-Mon.NA_NA_NA.iso.FRMO_1.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	43.61	3.88	27	Europe	France	Herault	Montpelier	Herault-Mon	NA	NA	NA	NA_NA_NA	FRMO_1	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_FRMO_01/BL_FRMO_01_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_FRMO_01/BL_FRMO_01_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Herault-Mon.NA_NA_NA.iso.FRMO_2.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	43.61	3.88	27	Europe	France	Herault	Montpelier	Herault-Mon	NA	NA	NA	NA_NA_NA	FRMO_2	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_FRMO_02/BL_FRMO_02_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_FRMO_02/BL_FRMO_02_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Accra-Acc.NA_NA_NA.iso.GH.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	5.56	-0.2	61	Africa	Ghana	Accra	Accra	Accra-Acc	NA	NA	NA	NA_NA_NA	GH	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_GH/BL_GH_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_GH/BL_GH_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Guam-Gua.NA_NA_NA.iso.GU.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	13.44	144.79	NA	Oceania	US	Guam	Guam	Guam-Gua	NA	NA	NA	NA_NA_NA	GU	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_GU/BL_GU_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_GU/BL_GU_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Okinawa-Oki.NA_NA_NA.iso.JPOK.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	26.21	127.68	NA	Asia	Japan	Okinawa	Okinawa	Okinawa-Oki	NA	NA	NA	NA_NA_NA	JPOK	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_JPOK/BL_JPOK_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_JPOK/BL_JPOK_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Nagano-Shi.NA_NA_NA.iso.JPSC.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	36.11	137.95	716	Asia	Japan	Nagano	Shiojiri	Nagano-Shi	NA	NA	NA	NA_NA_NA	JPSC	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_JPSC/BL_JPSC_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_JPSC/BL_JPSC_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.Maharashtra-Mum.NA_NA_NA.iso.MU.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	19.08	72.88	11	India	India	Maharashtra	Mumbai	Maharashtra-Mum	NA	NA	NA	NA_NA_NA	MU	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_MU/BL_MU_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_MU/BL_MU_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.St_Kitts-Mon.NA_NA_NA.iso.SK_1.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	17.32	-62.73	325	Caribbean	St_Kitts_and_Nevis	St_Kitts	Monkey_Hill	St_Kitts-Mon	NA	NA	NA	NA_NA_NA	SK_1	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_SK_1/BL_SK_1_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SK_1/BL_SK_1_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.St_Kitts-Mon.NA_NA_NA.iso.SK_2.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	17.32	-62.73	325	Caribbean	St_Kitts_and_Nevis	St_Kitts	Monkey_Hill	St_Kitts-Mon	NA	NA	NA	NA_NA_NA	SK_2	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_SK_2/BL_SK_2_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SK_2/BL_SK_2_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.St_Kitts-Mon.NA_NA_NA.iso.SK_3.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	17.32	-62.73	325	Caribbean	St_Kitts_and_Nevis	St_Kitts	Monkey_Hill	St_Kitts-Mon	NA	NA	NA	NA_NA_NA	SK_3	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_SK_3/BL_SK_3_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SK_3/BL_SK_3_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.St_Kitts-Mon.NA_NA_NA.iso.SK_4.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	17.32	-62.73	325	Caribbean	St_Kitts_and_Nevis	St_Kitts	Monkey_Hill	St_Kitts-Mon	NA	NA	NA	NA_NA_NA	SK_4	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_SK_4/BL_SK_4_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SK_4/BL_SK_4_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_2.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_2	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK_2/BL_VTECK_2_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK_2/BL_VTECK_2_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_9.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_9	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK_9/BL_VTECK_9_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK_9/BL_VTECK_9_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_12.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_12	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK_12/BL_VTECK_12_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK_12/BL_VTECK_12_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_8_1.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_8_1	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK8_1/BL_VTECK8_1_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK8_1/BL_VTECK8_1_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_8_2.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_8_2	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK8_2/BL_VTECK8_2_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK8_2/BL_VTECK8_2_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_8_3.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_8_3	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK8_3/BL_VTECK8_3_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK8_3/BL_VTECK8_3_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_8_4.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_8_4	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK8_4/BL_VTECK8_4_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK8_4/BL_VTECK8_4_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_10_1.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_10_1	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK10_1/BL_VTECK10_1_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK10_1/BL_VTECK10_1_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_10_2.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_10_2	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK10_2/BL_VTECK10_2_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK10_2/BL_VTECK10_2_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_10_3.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_10_3	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK10_3/BL_VTECK10_3_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK10_3/BL_VTECK10_3_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.isofemale.US-VT-Eas.NA_NA_NA.iso.VTECK_10_4.1	drosophila_melanogaster	mel	isofemale	iso	Species_stock_center	Lockwood	natural_set	44.37	-72.43	257	North_America	US	US-VT	East_Calais	US-VT-Eas	NA	NA	NA	NA_NA_NA	VTECK_10_4	1	banana bait traps	/netfiles/thermofly/input_fastq.final/BL_VTECK10_4/BL_VTECK10_4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VTECK10_4/BL_VTECK10_4_2.fq.gz
D_mel.Por_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF1_1.1	drosophila_melanogaster	mel	Por_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF1_1	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF1_1/BL_SKF1_1_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF1_1/BL_SKF1_1_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Por_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF1_2.1	drosophila_melanogaster	mel	Por_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF1_2	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF1_2/BL_SKF1_2_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF1_2/BL_SKF1_2_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Por_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF1_3.1	drosophila_melanogaster	mel	Por_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF1_3	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF1_3/BL_SKF1_3_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF1_3/BL_SKF1_3_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF1_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF1_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF1_A/BL_SKF1_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF1_A/BL_SKF1_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF1_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF1_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF1_C/BL_SKF1_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF1_C/BL_SKF1_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Por_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF2_1.1	drosophila_melanogaster	mel	Por_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF2_1	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF2_1/BL_SKF2_1_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF2_1/BL_SKF2_1_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF2_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF2_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF2_A/BL_SKF2_A_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF2_A/BL_SKF2_A_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF2_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF2_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF2_B/BL_SKF2_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF2_B/BL_SKF2_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF2_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF2_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF2_C/BL_SKF2_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF2_C/BL_SKF2_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF3_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF3_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF3_A/BL_SKF3_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF3_A/BL_SKF3_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF3_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF3_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF3_B/BL_SKF3_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF3_B/BL_SKF3_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.SKF3_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	SKF3_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_SKF3_C/BL_SKF3_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_SKF3_C/BL_SKF3_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT8F1_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT8F1_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT8F1_A/BL_VT8F1_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT8F1_A/BL_VT8F1_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT8F1_B.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT8F1_B	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT8F1_B/BL_VT8F1_B_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT8F1_B/BL_VT8F1_B_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT8F1_C.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT8F1_C	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT8F1_C/BL_VT8F1_C_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT8F1_C/BL_VT8F1_C_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
D_mel.Kylie_introgression_embryo_heat.NA-NA.NA_NA_NA.exp.VT8F2_A.1	drosophila_melanogaster	mel	Kylie_introgression_embryo_heat	exp	Species_stock_center	Lockwood	introgression_set	NA	NA	NA	NA	NA	NA	NA	NA-NA	NA	NA	NA	NA_NA_NA	VT8F2_A	1	NA	/netfiles/thermofly/input_fastq.final/BL_VT8F2_A/BL_VT8F2_A_CKDL230019817-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/BL_VT8F2_A/BL_VT8F2_A_CKDL230019817-1A_HCNVLDSX7_L4_2.fq.gz
